COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
905	514.4313+574.5219i	904.9568-0.008723366i
906	567.5186+548.9825i	905.983-0.00867456i
907	614.2116+519.3278i	907.0049-0.003533046i
908	654.3338+487.2451i	907.9606-0.01145276i
909	688.3221+454.3294i	909.0014-0.001414391i
910	716.7363+421.6229i	909.9847-0.002982142i
911	740.3991+389.9623i	910.9819-0.00242398i
912	760.0955+359.8304i	911.9909-0.004035369i
913	776.539+331.4883i	913.0065-0.002246375i
914	790.3485+305.0345i	914.0235+0.00494614i
915	801.9954+280.4187i	914.9749-0.009728681i
916	811.9965+257.65i	915.9823-0.002619172i
917	820.6448+236.5753i	916.9784-0.005199243i
918	828.2568+217.1062i	918.0186+0.001635808i
919	834.9377+199.0627i	918.9736-0.009927126i
920	841.0099+182.4024i	920.0214+0.0012824i
921	846.446+166.9335i	920.975-0.006957474i
922	851.5048+152.6194i	922.0089+0.003003317i
923	856.1623+139.3137i	922.9996+0.0005516752i
924	860.5329+126.9498i	924.0012-0.003248695i
925	864.6617+115.4579i	925.0064+0.001233054i
926	868.5908+104.7558i	926.0129+9.650402e-05i
927	872.3475+94.78921i	927.0144+0.001848017i
928	875.9574+85.495i	928.0082-0.002352142i
929	879.4371+76.83138i	928.9888-0.004949322i
930	882.8529+68.76468i	930.0076-0.0001535841i
931	886.1664+61.23787i	931.0065-0.002269072i
932	889.3852+54.22288i	931.9813-0.004774549i
933	892.5681+47.69612i	932.9825-0.003350259i
934	895.7205+41.62907i	934.006+0.001840356i
935	898.7982+35.98114i	934.9969-0.002913657i
936	900.4592+31.68894i	936.0229+0.004138199i
937	899.1144+29.46535i	937.0185-0.0001438819i
938	897.8719+27.16177i	938.0221+0.00153865i
939	896.6849+24.76657i	938.984-0.005494968i
940	895.6491+22.30636i	940.0053-0.0002092376i
941	894.6694+19.75995i	940.9861-0.005859645i
942	893.792+17.14896i	941.9757-0.004762402i
943	893.0185+14.46642i	942.9761-0.007797174i
944	892.3465+11.72417i	943.9859-0.005848324i
945	891.7755+8.924451i	945.0054+0.0002152785i
946	891.2599+6.055429i	945.9871-0.004981489i
947	890.8447+3.133354i	946.9796-0.007914848i
948	890.5281+0.1647977i	947.9824-0.004486992i
949	890.3103-2.852867i	948.9968-0.0002708805i
950	890.1903-5.917754i	950.0231+0.004084234i
951	890.1219-9.032869i	951.0131+0.002344637i
952	890.149-12.18721i	952.0153+0.003970555i
953	890.2276-15.39277i	952.984-0.006972476i
954	890.4431-18.6208i	954.0117-0.0004825822i
955	890.7067-21.88824i	955.005+0.001440321i
956	891.0631-25.19325i	956.0134-0.0003628053i
957	891.4655-28.53053i	956.988-0.003612653i
958	891.9581-31.89841i	957.9777-0.007114577i
959	892.5389-35.29146i	958.9817-0.006703874i
960	893.2067-38.7086i	960.0004-0.002800755i
961	893.9174-42.15337i	960.9879-0.002871219i
962	894.7143-45.62438i	961.9924-0.004913412i
963	895.5945-49.1123i	963.0116-0.0003083946i
964	896.5153-52.62493i	964.0018-0.001287966i
965	897.3564-56.13842i	965.0016+3.905823e-05i
966	896.9547-59.55153i	966.0171+0.002219914i
967	896.5355-63.03322i	966.9791-0.005563972i
968	896.2237-66.56485i	968.02+0.00426894i
969	895.8953-70.16288i	969.0073+0.002588377i
970	895.5933-73.82574i	969.987-0.007604297i
971	895.3558-77.53161i	970.9977-0.001117158i
972	895.1442-81.29611i	971.999+2.912391e-05i
973	894.9589-85.11818i	972.9913-0.004855786i
974	894.8389-88.98417i	974.015+0.001350828i
975	894.7041-92.90634i	974.985-0.004944394i
976	894.6356-96.87444i	975.9877-0.005422419i
977	894.6322-100.8835i	977.0212+0.003914704i
978	894.6147-104.946i	978.0017-0.001541373i
979	894.6623-109.0476i	979.013+0.001775249i
980	894.735-113.1922i	980.0126+0.003188349i
981	894.8337-117.3827i	981.0022-0.002013949i
982	894.9961-121.6061i	982.0208+0.004462271i
983	895.1453-125.8783i	982.9882-0.007605921i
984	895.3579-130.1818i	983.9845-0.008952401i
985	895.6334-134.5157i	985.0095+0.0002524168i
986	895.8949-138.8924i	985.9827-0.007085104i
987	896.2199-143.3019i	986.9863-0.008671429i
988	896.6062-147.7361i	988.0168+0.003184634i
989	896.9786-152.2108i	988.9968-0.00334163i
990	897.4126-156.7127i	990.0054-0.001141997i
991	897.87-161.2456i	991.0026-0.002560815i
992	898.3505-165.8089i	991.9889-0.008111345i
993	898.891-170.3939i	993.0022-0.001994835i
994	899.4542-175.0081i	994.0047-0.0007436153i
995	900.0401-179.6511i	994.9969-0.004809784i
996	900.684-184.3105i	996.0144+0.005694719i
997	900.874-187.6072i	996.9892-0.01045998i
998	900.9024-190.2492i	998.001-0.006342339i
999	900.9337-192.8981i	999.0099+0.003191643i
1000	900.9318-195.5618i	999.9791+0.00103118i
