COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
907	889.9754-17.42857i	1344.1118-324.19953i
908	892.491-15.14438i	1301.5659-322.73095i
909	894.8723-13.16302i	1262.3409-316.06284i
910	897.13-11.42195i	1226.8712-305.54927i
911	899.3229-9.922685i	1195.2785-292.43583i
912	901.4138-8.600274i	1167.355-277.60865i
913	903.4666-7.477936i	1142.8769-261.88131i
914	905.3972-6.471215i	1121.4102-245.69556i
915	907.2778-5.609915i	1102.6758-229.53057i
916	909.1392-4.88351i	1086.3656-213.67787i
917	910.8687-4.25321i	1072.0352-198.27085i
918	912.5694-3.686774i	1059.5288-183.43467i
919	914.1893-3.216905i	1048.5266-169.284i
920	915.7245-2.842742i	1038.8078-155.8679i
921	917.2561-2.482854i	1030.2904-143.1321i
